date,pc,logon
08/17/2010 07:31:42,3883,1
08/17/2010 08:59:08,4359,1
08/17/2010 09:36:25,3298,1
08/17/2010 09:43:26,4359,0
08/17/2010 09:47:12,3298,0
08/17/2010 12:02:54,3506,1
08/17/2010 12:16:44,3506,0
08/17/2010 18:36:49,3883,0
08/17/2010 21:20:43,3622,1
08/17/2010 21:27:37,3622,0
08/18/2010 02:46:11,4031,1
08/18/2010 03:29:27,4031,0
08/18/2010 07:24:58,3883,1
08/18/2010 11:17:05,4499,1
08/18/2010 11:27:09,4499,0
08/18/2010 16:20:29,2332,1
08/18/2010 17:02:40,2332,0
08/18/2010 18:33:36,3883,0
08/18/2010 22:05:55,0146,1
08/18/2010 22:24:27,0146,0
08/19/2010 03:47:42,3302,1
08/19/2010 03:58:01,3302,0
08/19/2010 07:33:46,3883,1
08/19/2010 13:11:27,3096,1
08/19/2010 13:49:16,3096,0
08/19/2010 17:11:49,0493,1
08/19/2010 17:42:06,0493,0
08/19/2010 18:31:53,3883,0
08/19/2010 20:21:32,3591,1
08/19/2010 20:26:17,3591,0
08/20/2010 06:00:51,3269,1
08/20/2010 06:02:38,3269,0
08/20/2010 07:22:35,3883,1
08/20/2010 07:50:50,1764,1
08/20/2010 07:56:42,1217,1
08/20/2010 07:57:27,1217,0
08/20/2010 08:32:52,1764,0
08/20/2010 08:57:51,2344,1
08/20/2010 09:24:10,3647,1
08/20/2010 09:25:43,2723,1
08/20/2010 09:35:27,2344,0
08/20/2010 09:48:32,2723,0
08/20/2010 09:52:28,3647,0
08/20/2010 09:56:35,4661,1
08/20/2010 10:24:50,4661,0
08/20/2010 12:46:02,4473,1
08/20/2010 12:53:05,0502,1
08/20/2010 13:05:01,4473,0
08/20/2010 13:29:47,0502,0
08/20/2010 18:13:53,0016,1
08/20/2010 18:32:14,0016,0
08/20/2010 18:38:13,3883,0
08/23/2010 06:16:20,1512,1
08/23/2010 06:23:23,1512,0
08/23/2010 07:28:33,3883,1
08/23/2010 11:07:21,1418,1
08/23/2010 11:45:23,1418,0
08/23/2010 18:39:21,3883,0
08/23/2010 20:00:25,4117,1
08/23/2010 20:12:06,4117,0
08/23/2010 21:23:58,4577,1
08/23/2010 21:44:31,4577,0
08/24/2010 00:03:00,2216,1
08/24/2010 00:15:56,2216,0
08/24/2010 02:16:28,3570,1
08/24/2010 02:28:15,3570,0
08/24/2010 05:37:29,0686,1
08/24/2010 05:53:39,0686,0
08/24/2010 07:22:44,3883,1
08/24/2010 11:28:34,1139,1
08/24/2010 11:59:29,1139,0
08/24/2010 14:13:37,4757,1
08/24/2010 14:24:00,4757,0
08/24/2010 18:25:06,3883,0
08/24/2010 20:03:16,3531,1
08/24/2010 20:04:04,3531,0
08/24/2010 22:22:36,2047,1
08/24/2010 23:00:24,2047,0
08/25/2010 03:08:58,4887,1
08/25/2010 03:20:18,4887,0
08/25/2010 07:27:29,4791,1
08/25/2010 07:34:22,4791,0
08/25/2010 07:34:30,3883,1
08/25/2010 11:13:29,1582,1
08/25/2010 11:34:56,1582,0
08/25/2010 11:44:13,1147,1
08/25/2010 12:01:30,1147,0
08/25/2010 13:58:49,1877,1
08/25/2010 14:29:59,1877,0
08/25/2010 16:33:55,3128,1
08/25/2010 16:35:57,3128,0
08/25/2010 18:35:23,3883,0
08/26/2010 04:20:30,3591,1
08/26/2010 04:26:48,3591,0
08/26/2010 07:31:53,3883,1
08/26/2010 13:56:19,0305,1
08/26/2010 14:21:30,0305,0
08/26/2010 14:34:42,4409,1
08/26/2010 14:42:54,4409,0
08/26/2010 15:00:52,3547,1
08/26/2010 15:09:31,3547,0
08/26/2010 18:29:20,3883,0
08/26/2010 18:44:28,3782,1
08/26/2010 19:10:45,3782,0
08/26/2010 22:36:26,3366,1
08/26/2010 23:06:28,3366,0
08/27/2010 01:57:24,1857,1
08/27/2010 02:11:07,1857,0
08/27/2010 03:18:41,4319,1
08/27/2010 03:44:33,4319,0
08/27/2010 03:52:38,0313,1
08/27/2010 04:22:17,0313,0
08/27/2010 07:21:27,4582,1
08/27/2010 07:23:23,4582,0
08/27/2010 07:32:59,3883,1
08/27/2010 10:58:09,0834,1
08/27/2010 11:41:49,0834,0
08/27/2010 16:00:50,4187,1
08/27/2010 16:19:13,0578,1
08/27/2010 16:23:26,4187,0
08/27/2010 16:24:23,0578,0
08/27/2010 18:25:42,3883,0
08/27/2010 19:58:03,1089,1
08/27/2010 20:41:19,1089,0
08/27/2010 20:49:50,3330,1
08/27/2010 20:51:06,3330,0
08/27/2010 22:17:19,1150,1
08/27/2010 22:38:13,1150,0
08/27/2010 23:59:15,3542,1
08/28/2010 00:12:39,3542,0
08/30/2010 04:53:41,0174,1
08/30/2010 05:16:43,0184,1
08/30/2010 05:21:45,0174,0
08/30/2010 05:45:58,0184,0
08/30/2010 06:47:09,2221,1
08/30/2010 07:28:41,3883,1
08/30/2010 07:30:35,2221,0
08/30/2010 13:42:56,1233,1
08/30/2010 14:22:41,1233,0
08/30/2010 18:28:56,3883,0
08/30/2010 20:52:11,3904,1
08/30/2010 21:02:16,3904,0
08/30/2010 21:56:38,4738,1
08/30/2010 22:11:02,4738,0
08/30/2010 22:49:27,3588,1
08/30/2010 23:14:44,3588,0
08/31/2010 00:14:34,0434,1
08/31/2010 00:36:49,0434,0
08/31/2010 01:34:00,4031,1
08/31/2010 02:01:37,4031,0
08/31/2010 03:52:47,3902,1
08/31/2010 04:07:13,3902,0
08/31/2010 07:32:09,3883,1
08/31/2010 09:38:17,4359,1
08/31/2010 09:48:17,4757,1
08/31/2010 10:02:18,4757,0
08/31/2010 10:11:32,4359,0
08/31/2010 11:01:22,2601,1
08/31/2010 11:37:54,2601,0
08/31/2010 11:48:51,3949,1
08/31/2010 11:59:39,3949,0
08/31/2010 14:23:52,1273,1
08/31/2010 14:57:34,1273,0
08/31/2010 18:36:54,3883,0
08/31/2010 20:18:11,4842,1
08/31/2010 20:27:53,0417,1
08/31/2010 20:51:32,0417,0
08/31/2010 20:56:07,4842,0
09/01/2010 02:03:00,0991,1
09/01/2010 02:30:40,4084,1
09/01/2010 02:34:34,0991,0
09/01/2010 02:37:55,4084,0
09/01/2010 03:33:22,0820,1
09/01/2010 03:47:32,0820,0
09/01/2010 03:59:39,1800,1
09/01/2010 04:11:57,1800,0
09/01/2010 07:04:24,1689,1
09/01/2010 07:16:16,1689,0
09/01/2010 07:33:35,3883,1
09/01/2010 09:51:15,1717,1
09/01/2010 10:22:39,1717,0
09/01/2010 18:31:00,3883,0
09/01/2010 23:44:20,3251,1
09/01/2010 23:56:06,3251,0
09/02/2010 04:39:25,3240,1
09/02/2010 05:20:53,3240,0
09/02/2010 07:19:40,4772,1
09/02/2010 07:31:27,3883,1
09/02/2010 07:46:09,4772,0
09/02/2010 09:06:46,3411,1
09/02/2010 09:22:14,3411,0
09/02/2010 10:40:37,3714,1
09/02/2010 11:03:42,3714,0
09/02/2010 13:21:24,0839,1
09/02/2010 13:25:32,3109,1
09/02/2010 13:27:08,0839,0
09/02/2010 13:29:55,3109,0
09/02/2010 18:35:18,3883,0
09/02/2010 19:58:48,2745,1
09/02/2010 20:34:48,3344,1
09/02/2010 20:34:53,2745,0
09/02/2010 21:09:02,3344,0
09/02/2010 23:15:10,2049,1
09/02/2010 23:29:54,2049,0
09/03/2010 00:22:48,0124,1
09/03/2010 00:56:39,0124,0
09/03/2010 07:39:30,3883,1
09/03/2010 08:52:32,1228,1
09/03/2010 09:27:42,1228,0
09/03/2010 13:37:36,3678,1
09/03/2010 13:54:02,2214,1
09/03/2010 13:58:34,2214,0
09/03/2010 14:22:22,3678,0
09/03/2010 16:24:36,1751,1
09/03/2010 16:25:20,1751,0
09/03/2010 17:35:05,0578,1
09/03/2010 17:46:15,0578,0
09/03/2010 18:33:14,3883,0
09/03/2010 19:28:07,4744,1
09/03/2010 19:47:01,4744,0
09/07/2010 03:01:58,0160,1
09/07/2010 03:29:52,0160,0
09/07/2010 07:38:02,3883,1
09/07/2010 09:32:58,3614,1
09/07/2010 09:53:17,3614,0
09/07/2010 14:27:36,4842,1
09/07/2010 15:07:19,4842,0
09/07/2010 17:57:44,1586,1
09/07/2010 17:58:59,1586,0
09/07/2010 18:26:52,3883,0
09/08/2010 01:14:08,2526,1
09/08/2010 01:43:57,2526,0
09/08/2010 04:46:18,3988,1
09/08/2010 05:24:55,3988,0
09/08/2010 07:34:46,3883,1
09/08/2010 10:03:50,2368,1
09/08/2010 10:29:47,2368,0
09/08/2010 10:56:04,3284,1
09/08/2010 11:06:04,3284,0
09/08/2010 12:34:22,1246,1
09/08/2010 13:11:23,0211,1
09/08/2010 13:12:54,2683,1
09/08/2010 13:18:34,0211,0
09/08/2010 13:23:44,1246,0
09/08/2010 13:39:57,2683,0
09/08/2010 18:30:20,3883,0
09/09/2010 01:13:11,2598,1
09/09/2010 01:23:09,2598,0
09/09/2010 04:39:28,4650,1
09/09/2010 05:09:47,4650,0
09/09/2010 07:31:22,3883,1
09/09/2010 17:22:39,0585,1
09/09/2010 17:37:39,0585,0
09/09/2010 18:31:32,3883,0
09/09/2010 18:52:57,1939,1
09/09/2010 19:22:48,0001,1
09/09/2010 19:28:14,1939,0
09/09/2010 19:52:29,0001,0
09/10/2010 04:11:31,4872,1
09/10/2010 04:38:01,4872,0
09/10/2010 07:29:09,3883,1
09/10/2010 07:34:37,2844,1
09/10/2010 07:52:03,2844,0
09/10/2010 08:33:17,1430,1
09/10/2010 08:55:12,1430,0
09/10/2010 15:47:26,1744,1
09/10/2010 16:11:07,1744,0
09/10/2010 18:32:55,3883,0
09/10/2010 20:15:09,3879,1
09/10/2010 20:23:19,3879,0
09/13/2010 00:57:32,1005,1
09/13/2010 01:21:45,3033,1
09/13/2010 01:40:07,1005,0
09/13/2010 01:56:29,3033,0
09/13/2010 02:03:24,3234,1
09/13/2010 02:32:37,3234,0
09/13/2010 04:06:35,1592,1
09/13/2010 04:38:31,1592,0
09/13/2010 05:26:27,2549,1
09/13/2010 06:08:44,2549,0
09/13/2010 07:32:12,3883,1
09/13/2010 15:38:43,0969,1
09/13/2010 16:01:52,0136,1
09/13/2010 16:20:20,0969,0
09/13/2010 16:44:10,0136,0
09/13/2010 18:36:00,3883,0
09/13/2010 19:57:40,4184,1
09/13/2010 20:19:15,4184,0
09/13/2010 22:05:39,2047,1
09/13/2010 22:07:02,2047,0
09/14/2010 07:38:10,3883,1
09/14/2010 08:32:10,4791,1
09/14/2010 09:08:45,4791,0
09/14/2010 15:10:24,2959,1
09/14/2010 15:26:35,2959,0
09/14/2010 15:29:47,2083,1
09/14/2010 15:49:52,0925,1
09/14/2010 15:57:45,2083,0
09/14/2010 16:24:12,0925,0
09/14/2010 17:31:43,0548,1
09/14/2010 17:44:43,0548,0
09/14/2010 18:31:36,3883,0
09/14/2010 22:19:02,4305,1
09/14/2010 22:29:35,4305,0
09/14/2010 23:06:48,3949,1
09/14/2010 23:28:03,3949,0
09/15/2010 00:07:10,1717,1
09/15/2010 00:13:45,1717,0
09/15/2010 04:07:01,2587,1
09/15/2010 04:09:22,2587,0
09/15/2010 07:34:53,3883,1
09/15/2010 07:37:17,0557,1
09/15/2010 08:10:35,0557,0
09/15/2010 08:13:38,2282,1
09/15/2010 08:48:40,2282,0
09/15/2010 11:21:23,0530,1
09/15/2010 11:28:14,0530,0
09/15/2010 12:56:47,1921,1
09/15/2010 13:19:42,1921,0
09/15/2010 18:36:54,3883,0
09/15/2010 19:22:33,3326,1
09/15/2010 19:32:50,3326,0
09/16/2010 01:28:48,0473,1
09/16/2010 01:48:41,0473,0
09/16/2010 05:04:34,1775,1
09/16/2010 05:18:58,1775,0
09/16/2010 07:36:25,3883,1
09/16/2010 09:18:45,0807,1
09/16/2010 09:45:12,0807,0
09/16/2010 15:09:24,3654,1
09/16/2010 15:42:21,3654,0
09/16/2010 17:33:38,3656,1
09/16/2010 17:37:57,0544,1
09/16/2010 17:41:21,3656,0
09/16/2010 17:44:47,0544,0
09/16/2010 18:28:53,3883,0
09/16/2010 20:36:21,1870,1
09/16/2010 21:02:46,1870,0
09/16/2010 22:04:33,3411,1
09/16/2010 22:18:16,3411,0
09/16/2010 22:54:51,3726,1
09/16/2010 23:00:10,3643,1
09/16/2010 23:25:25,3726,0
09/16/2010 23:39:17,3643,0
09/17/2010 02:25:12,2048,1
09/17/2010 02:38:59,2048,0
09/17/2010 02:56:07,1203,1
09/17/2010 03:09:04,0309,1
09/17/2010 03:40:56,1203,0
09/17/2010 03:43:53,0309,0
09/17/2010 03:48:07,3412,1
09/17/2010 04:00:08,3412,0
09/17/2010 06:21:05,2529,1
09/17/2010 06:58:28,2529,0
09/17/2010 07:36:40,3883,1
09/17/2010 08:28:52,4773,1
09/17/2010 09:04:15,4773,0
09/17/2010 11:02:32,4854,1
09/17/2010 11:20:34,4854,0
09/17/2010 11:22:11,3011,1
09/17/2010 11:33:35,3011,0
09/17/2010 14:55:05,4296,1
09/17/2010 14:56:21,4296,0
09/17/2010 18:34:30,3883,0
09/20/2010 00:11:01,0731,1
09/20/2010 00:12:12,0731,0
09/20/2010 00:54:28,2506,1
09/20/2010 01:26:11,2506,0
09/20/2010 03:17:49,2393,1
09/20/2010 03:45:35,2393,0
09/20/2010 07:36:11,3883,1
09/20/2010 08:52:34,1179,1
09/20/2010 09:00:59,1179,0
09/20/2010 13:13:13,1740,1
09/20/2010 13:58:03,1740,0
09/20/2010 16:25:57,0419,1
09/20/2010 16:46:49,0419,0
09/20/2010 18:09:22,0797,1
09/20/2010 18:11:07,0797,0
09/20/2010 18:30:50,3883,0
09/20/2010 22:15:39,1174,1
09/20/2010 22:45:56,1174,0
09/20/2010 22:48:52,0650,1
09/20/2010 23:06:46,0650,0
09/21/2010 04:12:59,3826,1
09/21/2010 04:41:40,3826,0
09/21/2010 05:44:24,3424,1
09/21/2010 05:58:25,3424,0
09/21/2010 07:21:06,4759,1
09/21/2010 07:32:04,3883,1
09/21/2010 07:32:04,2683,1
09/21/2010 08:01:45,2683,0
09/21/2010 08:03:37,4759,0
09/21/2010 16:39:57,3449,1
09/21/2010 16:41:23,3449,0
09/21/2010 17:06:43,3803,1
09/21/2010 17:41:03,3803,0
09/21/2010 18:31:06,3883,0
09/21/2010 19:02:13,2601,1
09/21/2010 19:24:35,2601,0
09/21/2010 22:14:45,0593,1
09/21/2010 22:39:46,0593,0
09/22/2010 07:19:40,1764,1
09/22/2010 07:24:15,1764,0
09/22/2010 07:25:29,3476,1
09/22/2010 07:25:45,3883,1
09/22/2010 07:52:57,3476,0
09/22/2010 08:29:11,3008,1
09/22/2010 08:47:00,3008,0
09/22/2010 12:16:45,0655,1
09/22/2010 12:26:09,0655,0
09/22/2010 18:34:31,3883,0
09/22/2010 20:26:51,3251,1
09/22/2010 20:45:16,3251,0
09/22/2010 22:04:16,3983,1
09/22/2010 22:44:57,3983,0
09/23/2010 02:15:05,3411,1
09/23/2010 02:40:57,3411,0
09/23/2010 02:57:25,3782,1
09/23/2010 03:21:45,3782,0
09/23/2010 07:24:19,3883,1
09/23/2010 09:03:15,4507,1
09/23/2010 09:04:18,4507,0
09/23/2010 09:52:02,1655,1
09/23/2010 09:53:32,1655,0
09/23/2010 10:28:54,3739,1
09/23/2010 10:45:01,4367,1
09/23/2010 10:47:55,3739,0
09/23/2010 11:14:14,4367,0
09/23/2010 18:25:00,3883,0
09/23/2010 20:51:04,0929,1
09/23/2010 21:26:18,0929,0
09/23/2010 21:32:01,3165,1
09/23/2010 22:06:25,3165,0
09/24/2010 01:18:33,1377,1
09/24/2010 01:34:13,1377,0
09/24/2010 03:47:16,3668,1
09/24/2010 04:11:20,2210,1
09/24/2010 04:12:43,3668,0
09/24/2010 04:50:18,2210,0
09/24/2010 05:18:33,1196,1
09/24/2010 06:00:32,1196,0
09/24/2010 07:35:49,3883,1
09/24/2010 12:10:16,0124,1
09/24/2010 12:26:46,0124,0
09/24/2010 14:02:01,3052,1
09/24/2010 14:11:08,3052,0
09/24/2010 15:11:07,3270,1
09/24/2010 15:52:43,3270,0
09/24/2010 18:09:59,3011,1
09/24/2010 18:35:33,3011,0
09/24/2010 18:36:09,3883,0
09/24/2010 20:26:36,2876,1
09/24/2010 20:29:03,2876,0
09/27/2010 00:55:18,2550,1
09/27/2010 01:31:42,2550,0
09/27/2010 06:29:32,4919,1
09/27/2010 06:41:29,4919,0
09/27/2010 07:35:06,3883,1
09/27/2010 09:48:02,2407,1
09/27/2010 10:25:33,2407,0
09/27/2010 13:55:44,1011,1
09/27/2010 13:56:33,1011,0
09/27/2010 18:32:43,3883,0
09/28/2010 02:20:06,3737,1
09/28/2010 02:26:31,3737,0
09/28/2010 02:33:30,1924,1
09/28/2010 02:52:42,1924,0
09/28/2010 07:29:20,3883,1
09/28/2010 16:34:45,1435,1
09/28/2010 16:36:07,1273,1
09/28/2010 16:36:57,1435,0
09/28/2010 17:17:06,1273,0
09/28/2010 18:31:11,0903,1
09/28/2010 18:35:35,3883,0
09/28/2010 19:11:34,0903,0
09/28/2010 22:07:11,2846,1
09/28/2010 22:32:49,2846,0
09/29/2010 02:32:46,3656,1
09/29/2010 02:34:58,0996,1
09/29/2010 02:41:48,0996,0
09/29/2010 02:46:09,1500,1
09/29/2010 03:00:54,3656,0
09/29/2010 03:23:38,1500,0
09/29/2010 06:53:33,2526,1
09/29/2010 07:27:16,2526,0
09/29/2010 07:29:20,3883,1
09/29/2010 08:29:59,1689,1
09/29/2010 08:39:41,1689,0
09/29/2010 11:18:56,0573,1
09/29/2010 11:44:16,0573,0
09/29/2010 15:29:44,4462,1
09/29/2010 16:09:44,4462,0
09/29/2010 18:27:20,3883,0
09/30/2010 01:06:49,2511,1
09/30/2010 01:15:17,1075,1
09/30/2010 01:20:48,2511,0
09/30/2010 01:22:01,1075,0
09/30/2010 03:09:59,0929,1
09/30/2010 03:18:51,0929,0
09/30/2010 07:39:09,3883,1
09/30/2010 08:45:36,1160,1
09/30/2010 08:56:30,1160,0
09/30/2010 10:23:57,0046,1
09/30/2010 10:51:56,0046,0
09/30/2010 13:48:38,1513,1
09/30/2010 13:56:27,1513,0
09/30/2010 15:12:41,1112,1
09/30/2010 15:15:43,0281,1
09/30/2010 15:16:57,0281,0
09/30/2010 15:42:07,1112,0
09/30/2010 17:11:25,1302,1
09/30/2010 17:38:19,1302,0
09/30/2010 18:33:44,3883,0
09/30/2010 20:51:47,0585,1
09/30/2010 21:10:36,0585,0
09/30/2010 21:43:05,2858,1
09/30/2010 22:16:37,2858,0
10/01/2010 07:09:00,4361,1
10/01/2010 07:26:06,4361,0
10/01/2010 07:39:46,3883,1
10/01/2010 10:31:51,0017,1
10/01/2010 11:11:11,0017,0
10/01/2010 11:34:17,3021,1
10/01/2010 11:55:20,3021,0
10/01/2010 15:45:13,4492,1
10/01/2010 15:55:34,4492,0
10/01/2010 17:54:24,3270,1
10/01/2010 18:13:03,0502,1
10/01/2010 18:30:19,3883,0
10/01/2010 18:32:35,3270,0
10/01/2010 18:57:17,0502,0
10/01/2010 22:00:30,4442,1
10/01/2010 22:30:17,4442,0
10/04/2010 03:35:16,1011,1
10/04/2010 03:41:37,4117,1
10/04/2010 03:57:31,4117,0
10/04/2010 04:05:18,1011,0
10/04/2010 05:55:28,1591,1
10/04/2010 06:31:28,1591,0
10/04/2010 07:33:45,3883,1
10/04/2010 12:51:07,1605,1
10/04/2010 13:03:01,1605,0
10/04/2010 15:54:56,1740,1
10/04/2010 16:34:08,1740,0
10/04/2010 18:37:39,3883,0
10/04/2010 20:49:09,3698,1
10/04/2010 21:10:14,3698,0
10/04/2010 23:32:21,2881,1
10/04/2010 23:57:42,2047,1
10/05/2010 00:11:52,2881,0
10/05/2010 00:25:30,3826,1
10/05/2010 00:30:43,2047,0
10/05/2010 00:36:26,0057,1
10/05/2010 00:48:03,0057,0
10/05/2010 00:51:24,3826,0
10/05/2010 02:12:46,4598,1
10/05/2010 02:38:06,4598,0
10/05/2010 04:26:15,2083,1
10/05/2010 04:32:12,2083,0
10/05/2010 06:07:47,0530,1
10/05/2010 06:39:49,0530,0
10/05/2010 07:29:28,3883,1
10/05/2010 13:22:52,2846,1
10/05/2010 14:03:09,2846,0
10/05/2010 16:01:15,4757,1
10/05/2010 16:02:09,4757,0
10/05/2010 17:40:58,2338,1
10/05/2010 18:09:14,2338,0
10/05/2010 18:28:25,1494,1
10/05/2010 18:32:54,3883,0
10/05/2010 18:54:07,1494,0
10/05/2010 18:59:48,4305,1
10/05/2010 19:18:29,4305,0
10/05/2010 19:31:44,3364,1
10/05/2010 20:13:00,3364,0
10/05/2010 20:58:54,2469,1
10/05/2010 21:10:39,2469,0
10/06/2010 01:08:04,4935,1
10/06/2010 01:51:49,4935,0
10/06/2010 06:45:39,1776,1
10/06/2010 06:56:06,1776,0
10/06/2010 07:25:41,0652,1
10/06/2010 07:26:32,3883,1
10/06/2010 07:38:20,0652,0
10/06/2010 17:52:17,2333,1
10/06/2010 18:04:20,1089,1
10/06/2010 18:19:01,1089,0
10/06/2010 18:24:57,2333,0
10/06/2010 18:27:32,3883,0
10/07/2010 00:33:58,0304,1
10/07/2010 00:44:13,0304,0
10/07/2010 01:39:20,0504,1
10/07/2010 02:16:39,0504,0
10/07/2010 04:33:19,2382,1
10/07/2010 04:35:14,2382,0
10/07/2010 07:33:33,3883,1
10/07/2010 10:31:04,4152,1
10/07/2010 11:14:13,4152,0
10/07/2010 15:46:48,0518,1
10/07/2010 16:11:50,0518,0
10/07/2010 17:06:15,2048,1
10/07/2010 17:49:27,2048,0
10/07/2010 18:27:00,3883,0
10/07/2010 19:49:10,2979,1
10/07/2010 20:03:39,2979,0
10/07/2010 21:06:18,0431,1
10/07/2010 21:26:57,0431,0
10/08/2010 02:35:03,3825,1
10/08/2010 03:17:43,3825,0
10/08/2010 07:37:10,3412,1
10/08/2010 07:38:45,3883,1
10/08/2010 07:53:23,3412,0
10/08/2010 11:09:01,0932,1
10/08/2010 11:21:15,0932,0
10/08/2010 12:16:55,3041,1
10/08/2010 12:36:22,3041,0
10/08/2010 15:25:46,3818,1
10/08/2010 15:39:47,3818,0
10/08/2010 18:25:13,3883,0
10/08/2010 21:09:58,3067,1
10/08/2010 21:45:06,3067,0
10/11/2010 07:33:53,3883,1
10/11/2010 14:33:15,2350,1
10/11/2010 14:43:57,2350,0
10/11/2010 18:35:47,3883,0
10/11/2010 23:45:11,1792,1
10/11/2010 23:46:39,1792,0
10/12/2010 03:03:35,4598,1
10/12/2010 03:13:24,4598,0
10/12/2010 07:36:55,3883,1
10/12/2010 15:50:24,4031,1
10/12/2010 16:06:26,4031,0
10/12/2010 17:18:24,3949,1
10/12/2010 17:49:52,3949,0
10/12/2010 18:25:53,3883,0
10/12/2010 20:35:39,3344,1
10/12/2010 20:49:32,3344,0
10/13/2010 00:28:14,3476,1
10/13/2010 00:40:38,3476,0
10/13/2010 03:12:28,2460,1
10/13/2010 03:46:18,2460,0
10/13/2010 07:23:44,3883,1
10/13/2010 09:19:13,3425,1
10/13/2010 09:48:00,3425,0
10/13/2010 09:55:43,3249,1
10/13/2010 10:28:37,3249,0
10/13/2010 11:32:39,0869,1
10/13/2010 11:41:10,0869,0
10/13/2010 13:21:31,4335,1
10/13/2010 13:36:49,4335,0
10/13/2010 18:25:29,3883,0
10/13/2010 20:04:57,3209,1
10/13/2010 20:40:05,3209,0
10/13/2010 23:18:22,1500,1
10/13/2010 23:40:40,1500,0
10/14/2010 04:49:41,0461,1
10/14/2010 05:08:25,0461,0
10/14/2010 06:17:54,3165,1
10/14/2010 06:45:08,3165,0
10/14/2010 07:22:15,3883,1
10/14/2010 08:32:08,2751,1
10/14/2010 08:53:25,2751,0
10/14/2010 08:59:48,3632,1
10/14/2010 09:08:31,3632,0
10/14/2010 09:57:26,1345,1
10/14/2010 10:03:18,1345,0
10/14/2010 12:07:57,4566,1
10/14/2010 12:12:46,4566,0
10/14/2010 12:37:20,0877,1
10/14/2010 13:03:02,1834,1
10/14/2010 13:12:06,0877,0
10/14/2010 13:37:20,1834,0
10/14/2010 18:26:40,1631,1
10/14/2010 18:38:12,3883,0
10/14/2010 19:03:24,1631,0
10/15/2010 00:42:30,3825,1
10/15/2010 01:11:25,3825,0
10/15/2010 01:47:54,4492,1
10/15/2010 02:04:17,4492,0
10/15/2010 03:37:58,4317,1
10/15/2010 03:43:15,2855,1
10/15/2010 04:12:15,4317,0
10/15/2010 04:12:26,2855,0
10/15/2010 04:57:17,2000,1
10/15/2010 04:59:40,2000,0
10/15/2010 05:36:04,2344,1
10/15/2010 06:09:17,2344,0
10/15/2010 07:20:56,3883,1
10/15/2010 18:32:02,3883,0
10/15/2010 19:46:25,4052,1
10/15/2010 20:30:32,4052,0
10/15/2010 20:56:39,0465,1
10/15/2010 21:28:43,0465,0
10/18/2010 07:35:46,3883,1
10/18/2010 14:27:22,0811,1
10/18/2010 14:30:39,0811,0
10/18/2010 18:34:04,3883,0
10/18/2010 21:24:01,0745,1
10/18/2010 21:51:30,0745,0
10/18/2010 23:30:10,2564,1
10/18/2010 23:45:05,2967,1
10/18/2010 23:45:59,2564,0
10/19/2010 00:28:58,2967,0
10/19/2010 07:22:29,3883,1
10/19/2010 14:59:33,1924,1
10/19/2010 15:27:36,1924,0
10/19/2010 15:56:36,2230,1
10/19/2010 16:03:23,2230,0
10/19/2010 18:25:21,3883,0
10/19/2010 20:46:54,3815,1
10/19/2010 20:57:57,3815,0
10/19/2010 23:06:10,0698,1
10/19/2010 23:40:55,0698,0
10/20/2010 07:37:06,3883,1
10/20/2010 09:50:42,1814,1
10/20/2010 10:06:36,1814,0
10/20/2010 16:03:41,3442,1
10/20/2010 16:48:07,3442,0
10/20/2010 17:11:00,4739,1
10/20/2010 17:44:51,4739,0
10/20/2010 18:25:45,3883,0
10/20/2010 23:55:29,0376,1
10/21/2010 00:30:03,3644,1
10/21/2010 00:34:51,0376,0
10/21/2010 01:06:54,3644,0
10/21/2010 02:42:38,0585,1
10/21/2010 02:54:55,0585,0
10/21/2010 04:17:06,1401,1
10/21/2010 04:36:34,1401,0
10/21/2010 07:37:37,3883,1
10/21/2010 11:00:39,2095,1
10/21/2010 11:31:45,2095,0
10/21/2010 12:30:26,2784,1
10/21/2010 13:11:15,2784,0
10/21/2010 13:15:16,1513,1
10/21/2010 13:56:47,1513,0
10/21/2010 18:25:01,1493,1
10/21/2010 18:28:27,3883,0
10/21/2010 19:04:18,1493,0
10/21/2010 19:50:29,0290,1
10/21/2010 19:59:02,0290,0
10/22/2010 07:34:15,3883,1
10/22/2010 14:48:36,2015,1
10/22/2010 14:52:49,2015,0
10/22/2010 17:35:01,1320,1
10/22/2010 18:13:55,1320,0
10/22/2010 18:25:53,3883,0
10/22/2010 21:54:34,3359,1
10/22/2010 22:11:52,3359,0
10/25/2010 03:51:47,0214,1
10/25/2010 04:34:42,2520,1
10/25/2010 04:35:50,0214,0
10/25/2010 04:54:01,2520,0
10/25/2010 06:45:06,0650,1
10/25/2010 07:17:49,0650,0
10/25/2010 07:25:54,3883,1
10/25/2010 17:16:18,4293,1
10/25/2010 17:21:27,4293,0
10/25/2010 18:33:18,3883,0
10/26/2010 07:19:04,1655,1
10/26/2010 07:31:12,3883,1
10/26/2010 07:54:39,1655,0
10/26/2010 08:00:25,0080,1
10/26/2010 08:11:39,0080,0
10/26/2010 18:31:13,3883,0
10/26/2010 18:51:02,4305,1
10/26/2010 19:21:23,4305,0
10/26/2010 21:51:44,1877,1
10/26/2010 22:31:52,1877,0
10/27/2010 01:36:43,4462,1
10/27/2010 01:47:16,4462,0
10/27/2010 06:45:43,0921,1
10/27/2010 06:52:20,0921,0
10/27/2010 07:21:44,3883,1
10/27/2010 08:34:55,0220,1
10/27/2010 08:54:09,0220,0
